,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
37,tpcts6mZ8gw,Sufi Mashup | Hargun Kaur | The Voice India 2019 | Saanu Ik Pal Chain Na Aave,3103025,34910,1222,0,696
38,3V5w6aIoqKY,Naqshbandiyya - The &quot;Orthodox&quot; Sufi Order?,128298,3525,101,0,1129
39,sjbsEDufooQ,Salman Ali - Duma Dum Mast Kalandar | Sufi Qawwali | Nusrat Fateh Ali Khan,3101324,62382,1823,0,1668
40,Qlz-4W_jT-8,Jonny Sufi | Kisi Ne Mera Shyam Dekha | Sai-e-Sahara,290215,2066,144,0,67
41,f7_Yg2BHVpU,Jidenna - Sufi Woman,2272650,46464,826,0,2204
42,nF2700Flvz0,What is Sufism? [Part 1],81505,2741,49,0,386
43,Q3F50iKmMt4,KATHPUTLI | कठ-पुतली | NIDHI SAHIL |  PRADEEP SAHIL | SUFI SONG,418,54,0,0,14
44,KEViYiJtk1g,Jaana Jogi De Naal (Kaga Sab Tan Khaiyo) | Harshdeep Kaur | Sufi Song | JUNOON | Saibaba Studios,15623128,54721,5663,0,1158
45,h0azz3ZL-M4,Jonny sufi-Ye jo Halka Halka Sarur hai- Deven Gandhi|Sai Uddi,84128,686,47,0,14
46,-dH97BzpqYg,മനസ്സിന്റെ ദിക്ർ | ദിക്റുകൾ ഖൽബ് | Sufi Thought Malayalam | islamic speech Malayalam | Islam web,1500,111,0,0,67
47,N1SPeZNumg0,What is Sufism?,117100,1570,75,0,159
48,0qDuRdvzRec,Kanwar Grewal | Best Sufi Performance LIVE | PTC Punjabi Film Awards 2017,9409567,53312,5912,0,1937
49,CZg_jkXCvEw,New Qawali 2019 - Sufi Brothers - Ali Ali Dum Dum - Safa Islamic,2812653,21380,1788,0,648
,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
0,k6FthKxWObU,Best of Rahat Fateh Ali Khan | Top 20 Songs | Jukebox 2018,13004364,106004,11856,0,3129
1,6-n_szx2XRE,Rahat Fateh Ali Khan - Zaroori Tha,1133000290,5492884,565859,0,285717
2,M7tsJ8-JdH8,Coke Studio Season 9 - Afreen Afreen - Rahat Fateh Ali Khan &amp; Momina Mustehsan,121360662,1030818,43921,0,29636
3,0w62ddeVwGE,"Tumhe Dillagi Song By Rahat Fateh Ali Khan | Huma Qureshi, Vidyut Jammwal | Salim - Sulaiman",253370153,1786643,105164,0,45760
4,eZuMnUdiqOU,Best Songs Of Rahat Fateh Ali Khan | Rahat Fateh Ali Khan Latest Bollywood Songs 2020,2507425,22471,2475,0,631
5,vChX3XZXqN4,Dil  Zaffran Video Song | Rahat Fateh Ali Khan |  Ravi Shankar |  Kamal Chandra | Shivin | Palak,67429652,584275,55041,0,21020
6,MfxfOOcBYz0,Kapil welcomes Rahat Fateh Ali Khan to the show -The Kapil Sharma Show -Episode 18 - 19th June 2016,25192831,278908,12390,0,7932
7,3IjokR9Nbds,&quot;Koi Umeed Bar Nahin Aati&quot; | Rahat Fateh Ali Khan | Ghazal | Mirza Ghalib,5202224,41021,3862,0,1766
8,enI3eoa7hgY,Ustad Rahat Fateh Ali Khan &quot;Raag&quot; 2014 Nobel Peace Prize Concert,10476343,108017,4726,0,5154
9,kq19ZFnmze8,Akhiyan (Full Audio Song) | Rahat Fateh Ali Khan | Punjabi Song Collection | Speed Records,17135883,253029,6087,0,5531
10,zNfi9ryIrxg,Khuda Aur Mohabbat | OST | Rahat Fateh Ali Khan | Nish Asher | Har Pal Geo,121733704,1354707,73031,0,61768
11,iv7lcUkFVSc,"O Re Piya | Full Song | Aaja Nachle | Madhuri Dixit | Rahat Fateh Ali Khan | Salim-Sulaiman, Jaideep",95343496,708486,26812,0,14801
12,-FGYMkL_u-g,Sanson Ki Mala | Ustad Rahat Fateh Ali Khan | Tribute to Ustad Nusrat Fateh Ali Khan | New Song 2020,29298434,361901,27537,0,6653
13,40G9d5LBdUU,Koi Umeed Bar Nahin Aati  - Rahat Fateh Ali Khan,194079,1984,175,0,41
14,rRIyrhmBXxg,Rahat Fateh Ali Khan Qawwali heart touching song.....:Only10 Fact only10fact,9743148,108041,4841,0,2617
15,BXZXs8vQKhM,Mere Dil Ki Duniya Me by Rahat Fateh Ali Khan With Lyrics - Hindi Sad Songs,34756875,211097,19794,0,14363
16,PKIlSv9yMTY,Tu Itni Khoobsurat Hai Full Video | Barkhaa| Rahat Fateh Ali Khan| Sara Lorren | Amjad Nadeem,66437944,528777,25773,0,12305
17,bTfiCRPxVlI,Koi Chand Rakh ! Singer: Rahat Fateh Ali Khan - ARY Digital Drama,45497218,285106,14729,0,14540
18,VgbGdfCyx48,Sanson Ki Mala | Ustad Rahat Fateh Ali Khan | Tribute to Ustad Nusrat Fateh Ali Khan,25312,443,57,0,16
19,us1UcZ8qmYc,Koi Umeed Bar Nahin Aati |  Ustad Rahat Fateh Ali Khan | Virsa Heritage,5473189,39468,3697,0,1836
20,_l2KxhRuiGQ,Mera ye Bharam tha Ki Tum mere pass Ho sad song video Rahat Fateh Ali Khan singer,3593429,86884,1772,0,1605
21,WqpodHqjVYQ,Meray Paas Tum Ho,13955127,114693,6075,0,920
22,iNiqZzl-_G0,Rahat Fateh Ali Khan - Habibi ft. Salim Sulaiman,27739101,175288,13229,0,4852
23,Y-0NQp_I5Xc,Koi Chand Rakh [OST] - Singer Rahat Fateh Ali Khan - Ayeza Khan - Pakistani Dramas Ost,17596401,107732,6520,0,2075
24,L6NwENLQFcY,Syedi Murshadi Ya Nabi | Rahat Fateh Ali Khan | Qawwali official version | OSA Islamic,3615424,25571,2208,0,927
25,ZneBOdp5-Ig,Meray Paas Tum Ho OST | Rahat Fateh Ali Khan | Humayun Saeed &amp; Ayeza Khan,96707327,583800,36097,0,31353
26,pHu4PLhuKgQ,"Isq Risk | Full Song | Mere Brother Ki Dulhan | Katrina Kaif, Imran Khan | Rahat Fateh Ali Khan",56825128,435335,15369,0,8595
27,iSrWbYn69XQ,Mere Pass Tum Ho - OST | Live Perfomance By Rahat Fateh Ali Khan | ARY Digital,3242208,29509,1568,0,1230
28,dovWTFlRIWs,Main Jahaan Rahoon (Full Audio Song) - Namastey London - Akshay Kumar - Rahat Fateh Ali Khan,86549357,556925,30326,0,23169
29,Uks8psEpmB4,Coke Studio Season 9| Rang | Rahat Fateh Ali Khan &amp; Amjad Sabri,38751938,249986,13874,0,15960
30,CBVJTplw4cE,Best Songs Of Rahat Fateh Ali Khan - Rahat Fateh Ali Khan Sad Songs All Hit Time - JUKEBOX 2021,3780293,32326,3278,0,640
31,5LBAJBxontk,Rahat Fateh Ali Khan Ft. Wajhi Farooqi - Main Aqa Ki Mehfil - New Naat 2017 - Heera Gold,11638284,68781,6918,0,6552
32,t10sQb0Zmjs,"Jag Ghoomeya Full Song | SULTAN | Salman Khan, Anushka Sharma | Rahat Fateh Ali Khan, Vishal-Shekhar",237983161,772037,97646,0,25167
33,6BEj631RMOg,Mera Dil Mera Dushman OST | Rahat Fateh Ali Khan | Yasir Nawaz | Alizey Shah | ARY Digital Drama,9344091,67534,3780,0,2894
34,T7dCCvNi7wo,&quot;Main Nazar Se Pee Raha Hun&quot; | Rahat Fateh Ali Khan | Ghazal | Virsa Heritage Revived,3146418,24393,1846,0,734
35,S_8g3TIiilg,Faryaad  OST - Singers: Rahat Fateh Ali Khan - ARY Digital Drama,3876269,32633,1350,0,1055
36,Hq49zJc_Ezw,MAIN JAHAAN RAHOON | Full Audio Song | Namastey London | Rahat Fateh Ali Khan,49932610,280867,17955,0,8645
37,ixXHushgAHw,Aamde Mustafa Marhaba- Rahat Fateh Ali Khan - Best  Qawwali Songs,5217524,31893,2607,0,2017
38,97WAnIkDUcg,RAHAT FATEH ALI KHAN - JANNAT KA MAJRA - FULL MILAD OFFICIAL VIDEO 2019,15837688,89268,9945,0,6225
39,T9JUhesotvQ,"Bichdann Full Song (Audio) Son Of Sardaar | Ajay Devgn, Rahat Fateh Ali Khan, Sonakshi Sinha",30832498,157938,10953,0,5293
40,z-ds8RrUQ_Q,Best of Rahat Fateh Ali Khan | Top 15 Songs |  love Jukebox 2020 |,530929,4584,644,0,135
41,PTvZFiqeEno,Jiya Dhadak Dhadak Jaye I Kalyug I Karan Nawani I Rahat Fateh Ali Khan I R3zR,21556164,452144,7430,0,10048
42,1H6jTKIj5oI,Akhiyan song | Rahat Fateh Ali Khan | Ek zid kare Ambra ch ud jana ... Full video [ RS YT Zone ],191027,3047,116,0,97
43,hBTnDWkpFT8,Mahiya Ve Mahiya | Rahat Fateh Ali Khan | Paiwand | ARY Digital,29122,301,8,0,24
44,0blbR6v4sGo,Pakistan Air Force Sher Dil Shaheen by Rahat Fateh Ali Khan and Imran Abbas,11754216,65096,5301,0,5141
45,HL_Mzxb2qQA,Best of Rahat Fateh Ali Khan Songs - April 2021 | Romantic Love Songs | Audio Jukebox Collection ❤️,1187,15,5,0,0
46,7eYLINr1jKw,Laal Ishq - A sequel of Landa Bazar​ OST  by Rahat Fateh Ali Khan CU2,6586594,88681,2835,0,1264
47,KYJVTgNA33g,Ustad Rahat Fateh Ali Khan IIFA Performance EXCLUSIVE,3440856,23638,1340,0,290
48,vp71D2QtNg4,Best of Rahat Fateh Ali Khan Songs - May 2021 --_ Tu Hi Rab Tu Hi Dua_Audio jukebox,410226,3032,458,0,65
49,5pvVSNh7oqI,Best Of Rahat Fateh Ali Khan Songs _ Rahat Fateh Ali Khan Latest Bollywood Songs 2021- audio jukebox,834,13,0,0,0
,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
0,M7tsJ8-JdH8,Coke Studio Season 9 - Afreen Afreen - Rahat Fateh Ali Khan &amp; Momina Mustehsan,121360662,1030818,43921,0,29636
1,y45lh8oBzOo,Coke Studio Season 9 - Tera Woh Pyar (Nawazishein Karam) - Momina Mustehsan &amp; Asim Azhar,44403189,390416,12548,0,11808
2,cajSxnjQC00,Coke Studio Season 8 - Tajdar-e-Haram - Atif Aslam,148257542,1361976,101440,0,72910
3,1gukvtH_a3I,"Chaudhary - Amit Trivedi feat Mame Khan, Coke Studio @ MTV Season 2",48428831,515394,12193,0,16563
4,QAuOqqKH2vs,Coke Studio Season 10 - Latthay Di Chaadar - Quratulain Balouch &amp; Farhan Saeed,18406163,122526,5300,0,5301
5,I3tS2oTUvHI,Coke Studio Season 9| Lagi Bina/Chal Mele Noon Challiye| Saieen Zahoor &amp; Sanam Marvi,44412764,338607,16856,0,17339
6,wlaZSx6tqRo,"Zariya - AR Rahman, Ani Choying, Farah Siraj - Coke Studio @ MTV Season 3 #cokestudioatmtv",35839108,295524,11077,0,13798
7,7SDrjwtfKMk,Coke Studio Season 7| Chaap Tilak| Abida Parveen &amp; Rahat Fateh Ali Khan,37749797,314390,10718,0,17279
8,LY_rMXXuJp8,"Rangabati - Ram Sampath, Sona Mohapatra &amp; Rituraj Mohanty - Coke Studio@MTV Season 4",63690766,415186,24694,0,18420
9,pjQyBF2gwjQ,&#39;Ki Banu Duniya Da&#39; - Gurdas Maan feat. Diljit Dosanjh &amp; Jatinder Shah - Coke Studio @ MTV Season 4,133303671,716927,50570,0,32589
10,Q2S7CDuBTOc,Agar Tum Saath Ho Maahi Ve l T-Series Mixtape l Jubin N Prakriti K Abhijit V l Bhushan Kumar Ahmed K,152311004,1178750,43328,0,21708
11,rjMcLX61zwI,Coke Studio Season 9 -  Lagi Bina/Chal Mele Noon Challiye - Sanam Marvi &amp; Saieen Zahoor,2496273,17563,1048,0,686
12,HPgPc_3nJkE,Coke Studio Season 8 - Man Aamadeh Am - Gul Panrra &amp; Atif Aslam,21170535,155431,8881,0,6686
13,gjaH2iuoYWE,"Alif Allah, Jugni | Arif Lohar &amp; Meesha | Season 3 | Coke Studio",72252766,349911,22386,0,18319
14,VPp3fudw69w,Coke Studio Season 9 - Tu Kuja Man Kuja - Shiraz Uppal &amp; Rafaqat Ali Khan,107919355,798661,76654,0,43940
15,s05KLrFhuM4,Coke Studio Season 11| Mahi Aaja| Asim Azhar and Momina Mustehsan,17425277,240146,10615,0,8625
16,KHLNSxe5Y8A,Coke Studio Season 8| Sammi Meri Waar| Umair Jaswal &amp; Quratulain Balouch,52104141,313976,16190,0,19678
17,5U9uP6riAZM,"&#39;Laadki&#39; - Sachin-Jigar, Taniskha S, Kirtidan G, Rekha B - Coke Studio@MTV Season 4",96454790,699376,41959,0,21735
18,tL5sYdlk20I,"Tu Mane Ya Na Mane,Wadali Brothers,Coke Studio @ MTV,S01,E03",21650921,137638,6569,0,3912
19,L-9s4nTLSdA,"Madari - Clinton Cerejo feat Vishal Dadlani &amp; Sonu Kakkar, Coke Studio @ MTV Season 2",26924514,168717,6544,0,7060
20,uFsV0ieoU-w,"&#39;Sawan Mein&#39; - Sachin-Jigar, Divya Kumar &amp; Jasmine Sandlas - Coke Studio@MTV Season 4",27180238,180349,7596,0,4284
21,w3s8cjG2WYY,Coke Studio Season 11| Hawa Hawa| Gul Panrra &amp; Hassan Jahangir,25848830,253535,17871,0,12524
22,GEEVD54jTQA,Coke Studio Season 8 - Sammi Meri War - Umair Jaswal &amp; Quratulain Balouch,555710,6307,325,0,190
23,Uks8psEpmB4,Coke Studio Season 9| Rang | Rahat Fateh Ali Khan &amp; Amjad Sabri,38751938,249986,13874,0,15960
24,WzlO79d3S8c,Coke Studio Season 11| Piya Ghar Aaya| Fareed Ayaz| Abu Muhammad Qawwal and Brothers,15193684,153647,6448,0,8273
25,5KT2D-L283k,Khumaar - Papon - Coke Studio @ MTV Season 3,10645943,62934,1913,0,3004
26,o5iNbmDbViA,&#39;Moner Manush&#39; - Anupam Roy Feat. Satyaki Banerjee &amp; Babul Supriyo - Coke Studio@MTV Season 4,52535859,337898,13867,0,11290
27,cs9ORHI8o38,Coke Studio Season 10| Muntazir| Danyal Zafar &amp; Momina Mustehsan,17581713,158977,8831,0,10543
28,1vPfLURfkBc,Coke Studio Season 8| Ae Dil| Ali Zafar &amp; Sara Haider,11009104,93345,2728,0,4040
29,aVibPZLZjfk,Coke Studio Season 9 - Paar Chanaa De - Shilpa Rao &amp; Noori,1359867,13927,412,0,640
30,OPkfKQpJKXA,Coke Studio Season 11| Malang | Sahir Ali Bagga and Aima Baig,48462168,415404,20708,0,25925
31,oJaO4JdFWB8,Coke Studio Season 10| Allahu Akbar| Ahmed Jehanzeb &amp; Shafqat Amanat,20084540,205242,7194,0,22723
32,_-65XaYsn8w,"&#39;Bannado&#39; - Sachin-Jigar, Tochi Raina, Bhungarkhan Manganiar &amp; Group - Coke Studio@MTV Season 4",5616932,34437,1148,0,826
33,o7LOX5_dOQM,Coke Studio Season 10 - Muntazir - Danyal Zafar &amp; Momina Mustehsan,2446932,24018,618,0,824
34,9DsNO90JhAk,&#39;Peer Manaawan Challiyaan&#39; - Salim-Sulaiman Feat. Sukhwinder Singh - Coke Studio@MTV Season 4,21917064,128622,7640,0,4378
35,w1sqYgnwEqI,"Bismillah - Salim - Sulaiman, Kailash Kher, Munawar Masoom - Coke Studio @ MTV, Season 3",20247784,129569,6507,0,7586
36,74cVT_tUpck,Coke Studio Season 12 | Wohi Khuda Hai | Atif Aslam,45666887,799914,23304,0,48827
37,JnjCKHPWq5s,Coke Studio Season 10 - Allahu Akbar - Shafqat Amanat Ali Khan &amp; Ahmed Jehanzeb,5101437,34222,1529,0,1937
38,pba_YmWDAIU,Coke Studio Season 10| Ranjish Hi Sahi| Ali Sethi,18581708,183421,4811,0,12182
39,jBQNHOC474s,&#39;Teriyaan Tu Jaane&#39; - Studio Session - Amit Trivedi - Coke Studio @ MTV Season 4,6152029,46333,2107,0,998
40,N83uSR3eAFQ,Coke Studio Season 9 - Aaqa -  Abida Parveen &amp; Ali Sethi,7900421,70774,2732,0,2866
41,KDJL2FyRDeA,Coke Studio Season 8 | Aaj Jane Ki Zid Na Karo | Farida Khanum,10316467,128264,2247,0,5510
42,qgmqIpIbBVY,Coke Studio Season 8| Kadi Aao Ni| Mai Dhai &amp; Atif Aslam,17846494,228262,7793,0,9075
43,HpfrSzRgWhs,Coke Studio Season 10| Us Rah Par| Ali Hamza &amp; Ali Zafar feat. Strings,6969272,70629,3494,0,4918
44,EHuYKZPoFRU,Jelena Karleuša | Coke Studio,465818,10062,345,0,1497
45,4zTFzMPWGLs,"Husna - Hitesh Sonik feat Piyush Mishra, Coke Studio @ MTV Season 2",10548617,106321,2942,0,5851
46,npKCgowu-Bk,"&#39;Kattey&#39; - Ram Sampath, Bhanvari Devi, Hard Kaur - Coke Studio @ MTV Season 3",15066611,89748,3753,0,4775
47,0cGj4prWlFk,Mera Mann/Yahin Hoon Main Song | T-Series Mixtape | Ayushmann Khurrana | Bhushan Kumar,41412074,349284,8488,0,5070
48,tGXhBDhbFs8,Dama Dam Mast Qalandar | COKE STUDIO | Sufi Qawwali,3329439,21590,1469,0,841
49,egEVTNYmc2Q,Coke Studio Season 10 - Us Rah Par - Ali Zafar &amp; Ali Hamza feat. Strings,583918,6484,213,0,266
,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
0,xiKKHtQltDw,Driving at night while listening to pakistani music,1030279,38741,389,0,1364
1,KRCMXHF97yY,Pakistan Gayi | Kaaf Kangana | Neelam Muneer | Official HD,21375800,149024,25199,0,
2,vdrsEuFZgYQ,Jukebox Pakistani Drama Ost Song | Drama Ost Song | Pakistani Hit Songs Jukebox | Pakistani Hit Song,3955938,45486,2948,0,2083
3,yPXksNqm8r0,Qayamat Qayamat | Mehak Malik | Bollywood Mujra Dance 2020 | #Shaheen_Studio,70297594,299407,44542,0,10378
4,3DX0U_Lqcac,PAKISTANI SONG,4615079,15556,2306,0,539
5,P79bwVrVNDE,Hits of Naheed Akhtar | Romantic Songs from Pakistani Singer | Musical Maestros,2384899,12293,1607,0,521
6,LOLps72F9a4,TENU ISHQ DI HATHKARI LAWAN - 2018 PAKISTANI MUJRA DANCE - DSD MUSIC MUJRA SONG - NASEEBO LAL,3538804,11221,1673,0,289
7,hO2YOb3gW4M,Song: Khabon Main | Kaaf Kangana | Neelum Munir | Sami Khan | ARY Films,4684885,44775,14644,0,8901
8,g5fEioiK6xA,Chitha Dholna Stage Drama (Ik o Deekh Vich - Song) l Kamran Chaudhry Films,4538087,13070,1834,0,250
9,6jWxylcQW_E,Do Bol Official Video Song OST Full HD 720p - ( Nabeel Shaukat &amp; Aima Baig ),2347556,31773,1048,0,855
10,MjxGwfa5lxw,Pakistan Zindabad - 23 Mar 2019 | Sahir Ali Bagga | Pakistan Day 2019 (ISPR Official Song),91982285,747521,87947,0,103728
11,QFKAQiBw0NY,Dub Dub Jave | Farheen Raza Jaffry | New Pakistani Song 2019,743323,17125,409,0,644
12,lo8zYbr2HFA,Na Cher Malangaan Nu ft. Farhan Saeed &amp; Aima Baig | Bilal Saeed | Official Music Video 2021,3423459,64934,3236,0,6054
13,mgISQuUIoY4,❤Indian song Vs Pakistan song❤ 2018 best song,28602433,194865,20581,0,25196
14,xXYwp-68BSU,Pakistani Punjabi Singer singing in Lahore - Punjabi Muslim,1216457,9341,662,0,562
15,K7R-bNYVnqQ,National Anthem of Pakistan (Rendition) | Quadrum  | New Pakistani Music 2019,1028168,52694,1521,0,2905
16,IjzJfSw_Uf4,Pakistani song super hit song,100649,1566,119,0,48
17,ZR0NVT5YL0g,Pakistani Music with Polish and other Cultural Influences,71297,1173,61,0,187
18,f0idf2le7Ys,Indian Singers v/s Pakistani Singers (SING OFF by Aksh Baghla),3964646,284828,5216,0,14196
19,WUb32KbYj1k,JA VE KACHAYA GHARYA - SAIMA - PAKISTANI FILM MAJAJAN,22240785,56907,9511,0,1456
20,I6ZWSC_A9Lw,Naeem Hazarvi Songs - Tere Naaz Pasand Andaz Pasand - Pakistani Punjabi Hit Songs,7608880,31298,4723,0,974
21,iK8fSx14TeY,Dilbar Jani Gul Panra Pakistani New Punjabi song 2019   Orig1080P HD,2131616,22765,1284,0,1294
22,2j4tWnfTK3s,New Ghazal Pakistani Sad Song Heart Touching Ghazal Dukhi Ghazal Gila Nai Urdu Sad Song,12368186,68791,7213,0,2115
23,eBI23_Sjfeo,Imran Khan - Imaginary (Official Music Video),82054992,561007,21696,0,25879
24,F2EcVSRDwvo,Pakistani Dramas OST | Latest Pakistani Dramas OSTs - All In One Jukebox | Must Listen OSTs,443231,6398,444,0,216
25,Y-0NQp_I5Xc,Koi Chand Rakh [OST] - Singer Rahat Fateh Ali Khan - Ayeza Khan - Pakistani Dramas Ost,17596401,107732,6520,0,2075
26,oRyhR86pnaI,Gulaab - Menu Bangla Pawa De - Latest Pakistani Punjabi Saraiki Song - Hi-Tech Music,2575370,17531,2407,0,729
27,ko24Wc8PhWA,Reshma Songs Collection - Pakistani Sad Songs - Lambi Judai,1883181,14959,1179,0,645
28,-p2Zg7x-o0Q,Bewafa Sanam | Attaullah Khan Sad Songs | Popular Pakistani Romantic Songs,36252316,169998,38468,0,12468
29,iAuyQeddF60,Jai Hind - Surprise Pakistani Wedding Performance By My Brother With Bollywood Songs,5494999,17529,3596,0,234
30,AULZ_rDjr9E,udeekan pakistani song,859177,9070,199,0,1005
31,T56KTpJ3bLw,Traditional Music of Pakistan (پاک سرزمین),35444,459,29,0,25
32,nX4HMN_twCc,BANAY GA NAYA PAKISTAN (PTI SONG) - ATTA ULLAH KHAN ESAKHELVI - OFFICIAL VIDEO - ATTAULLAH KHAN,20833830,111310,14689,0,804
33,590cou33cco,Pakistani Reacts to Guess the Languages of the SONGS from South Asia || Languages of South Asia,80598,2413,200,0,392
34,wX9w3fudaRM,Filhaal2 Mohabbat | Akshay Kumar Ft Nupur Sanon | Ammy Virk | BPraak |  - PAKISTAN REACTION,93653,5134,241,0,377
35,EHDfRlfmx-A,Top 10 Pakistani Drama Songs 2020 | Top 10 Pakistani OST Songs 2020 | Best Pakistani Songs,495882,4543,396,0,352
36,3O7sHX-5hRg,Straight Outta Pind - Dr G - The Rapper | Desi Rap | Pakistani Rap Songs 2018,537974,6962,527,0,
37,BAt71bhJnFY,Jihne Lal Pari Na Piti CHAMKILA &amp; AMARJOT PUNJABI SONG PAKISTANI REACTION,2571,252,1,0,15
38,jdrdqwoKObw,Naach Meri Rani | Guru Randhawa | Nora Fatehi | Indian Song | Pakistani Reaction,50655,2233,305,0,271
39,QwfpRD8_d9I,Garam Aande | Funny Song | Pakistani Cringe | Yashraj Mukhate,35028605,1464415,22691,0,40247
40,skvBEZW3CeI,Azaan Sami Khan - TU (Official Music Video) Ft. Mahira Khan I Hassan Dawar I Meghdeep Bose,6516892,33805,4680,0,3663
41,Xdya8eym9nM,"Street Food in Pakistan - ULTIMATE 16-HOUR PAKISTANI FOOD Tour in Lahore, Pakistan!",14598531,192047,11126,0,30477
42,ElyK9nZQ0iA,Pakistani Faqeer singing Bulla at Shri Kartarpur Sahib Pakistan- Tumbibeatbreaker Thursday,1085968,13304,630,0,895
43,hwS_Jfh8_1Y,Real Voice Without Auto tune Indian Female Singers Battle Of Voice | Pakistani Real Reactions |,36964,1929,54,0,149
44,6ndWrgf1QCU,Peace National Anthem | Pak Sar Zameen - Jana Gana Mana - Indian and Pakistani Singers Together,1708809,56627,2587,0,6670
45,bwAxHfsXzlc,Yaariyan OST Full Song | Without Dialogues | Nabeel Shaukat | Har Pal Geo | Pakistani Drama |,397389,4124,161,0,182
46,UImUCOYAetQ,Shukriya Pakistan - Official Video | ARY Digital,34745283,191560,21834,0,20214
47,-09d9J_HXrI,Maratab Ali Song | Yeh Sila Mila Hai | Maratab Ali Urdu Song | Pakistani Urdu Popular Song,2322458,14985,1468,0,846
48,E15V5koHPBA,"Musical Instruments of Pakistan Flute, Rubaab, Alghoza &amp; Tabla, Sounds of Pakistan",1339990,8311,716,0,573
49,M1hfmW1cn_A,Pakistani Reaction On | Hindi vs Arabic - Which Song You Like Most?,27618,852,128,0,55
,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
0,PQm7-m0vqNk,Shafqat Amanat Ali (Fuzon) - Khamaj (Mora Saiyaan) - High Quality  - With Lyrics,15931861,129512,2730,0,7255
1,jsibolCOJq0,FULL PERFORMANCE - Shankar and Shafqat&#39;s Musical Medley at the 7th Royal Stag Mirchi Music Awards!,3316191,25982,961,0,1247
2,I7xqX51zqoM,Aankhon Kay Sagar | Shafqat Amanat Ali | Season 2 | Coke Studio Pakistan,8657046,73346,1675,0,3133
3,aRE1XDVLDlU,Budapest Symphony Orchestra | Lakh Jatan | More Saiyan |[New Song 2020],12400098,57726,16319,0,2555
4,uBbAOwzbAsE,Aaj Jane Ki Zid Na Karo By Shafqat Amanat Ali | Dhaka International FolkFest 2018,12380883,164555,7196,0,6522
5,NGc74elr4y0,Jo Na Mil Sake | Shafqat Amanat Ali | Noor Jehan | New Love Song,20817979,137454,22896,0,4092
6,35uxsQMeD6c,"Kalam-e-Iqbal by Shafqat Amanat Ali, Sanam Marvi-خودي کا سر نہاں",4576678,36007,2572,0,2765
7,vnqNvyl3TNY,Bin Tere by Shafqat Amanat Ali | Dhaka International FolkFest 2018,2282270,27610,1328,0,1063
8,qGaPeFNVzf8,Jogi | Arko Ft. Shafqat Amanat Ali | Shaadi Mein Zaroor Aana | Rajkummar Rao &amp; Kriti Kharbanda |,3310065,33436,1312,0,1520
9,mRuaY-tqSJk,Dil Kookay | Shafqat Amanat Ali | Brand New Romantic Love Song | Muh Dikhai,315765,1169,43,0,127
10,AEjScmL4GwA,Hey Daata Full Dua - Shafqat Amanat Ali &amp; Friends,32367,1057,33,0,107
11,A8K5G3YbXFE,‘Vashnav Jan’ by Shafqat Amanat Ali. #bapu@150,694398,17393,290,0,2134
12,HxCpsXFrpPs,Shafqat Amanat Ali - Khairheyan De Naal,159650,2206,28,0,103
13,G-hm0QuvH6c,Phir le aaya dil-e-majboor kya kijiye by Shafqat Amanat Ali (unplugged),212166,3132,72,0,178
14,dHayOEIpujw,Shankar Mahadevan on &#39;Mitwa&#39; singer Shafqat Amanat Ali,108419,579,29,0,19
15,HmraKfMqqng,Laal Meri Pat | Shafqat Amanat Ali Khan | Muhammad Ali Khan | Amanat Ali | Partibha | Prithvi,4571,118,3,0,12
16,6ZVqz4PDe00,Mitwa by Shafqat Amanat Ali | Dhaka International FolkFest 2018,695018,9890,446,0,340
17,sUBsEJiP_Qg,Dil Dharhakne Ka Sabab Full Video | Shafqat Amanat Ali Khan feat. Naseeruddin Shah,1421467,23216,695,0,1482
18,j6nBCRZx5sk,Shakhsiyat with Shafqat Amanat Ali Khan,235029,2179,85,0,34
19,yBa3FVQKAvY,"Tu Hi Mera Full Video - Jannat 2|Emraan Hashmi, Esha Gupta|Shafqat Amanat Ali|Pritam",28427161,276897,7491,0,4202
20,YWriA-CAQvQ,Shafqat amanat ali tribute to jagjit singh,487941,2343,73,0,113
21,GnnnU3Q6_a4,Shafqat Amanat Ali | You&#39;ll Love This One | Part II | Rewind With Samina Peerzada,42548,843,25,0,234
22,JnjCKHPWq5s,Coke Studio Season 10 - Allahu Akbar - Shafqat Amanat Ali Khan &amp; Ahmed Jehanzeb,5101437,34222,1529,0,1937
23,grEIMkVtsNg,Tere Naina by Shafqat Amanat Ali | Dhaka International FolkFest 2018,176126,2457,70,0,93
